Volume,FX,FX_ch%_1d,FX_ch%_2d,FX_ch%_5d, VIX ,VIX_ch_1d,VIX_ch_5d,TIIE,TIIE_ch_1d,TIIE_ch_5d,TIIE_ch_20d,Simple_return_1,Simple_return_2,Simple_return_4,Simple_return_20,std_dev_return_10,Lagged_Return_1_1,Lagged_Return_1_2,Lagged_Return_1_3,Lagged_Return_1_5,Lagged_Return_1_10,Lagged_Return_5_3,Lagged_Return_5_5,Lagged_Return_5_10,Lagged_Return_10_1,Lagged_Return_10_3,Lagged_Return_10_5,Lagged_Return_10_10,RSI_28,%K_14,ADX_14,ADX_28,OBV,OBV_Change_1,OBV_Change_3,OBV_Change_5,OBV_Change_10,ATR_14,CLV,Chaikin_Oscillator_5_15,PVO_12_26,Date,forward_return,return_category,Close
124257400.0,10.926,-0.00100576,-0.003284072,-0.014405946,0.1123,-0.0043,-0.0107,0.073187,1.2e-05,0.0001,0.000187,0.009833771489626164,0.017411570299666,0.031284949034371845,0.1268385889504322,0.009755713866530154,0.007504006128514984,0.01770965369875599,-0.004002809980474531,0.004787915986990798,0.001133851751699666,0.006153832348668731,0.019629004739974087,0.016086446909298724,0.0277481694601589,0.01642136029479535,0.03603121259190467,0.08696924258753902,70.0332865038585,99.98646137871904,13.367362868244792,15.427129550328814,15632393900.0,124257400.0,392551300.0,174340800.0,288434000.0,297.25334928571385,0.9988500077106138,35109331.72310821,-0.3633793858599357,2006-12-04,0.015330348086946444,1,25207.48047
160592000.0,10.8565,-0.006360974,-0.007360336,-0.015104781,0.1127,0.0004,-0.0035,0.073174,-1.3e-05,6.5e-05,0.000174,0.015330348086946444,0.025314874716515945,0.05130307271185197,0.11051227109008233,0.010167572521015713,0.009833771489626164,0.007504006128514984,0.01770965369875599,-0.014121046844629337,-0.002038621740572566,0.007744758428519072,0.007284247365513696,0.013542361453063423,0.03667936938857985,0.02428831130240039,0.02092525472931439,0.052895507703123235,71.2448747798954,99.33045797301311,12.648787383928006,15.169056087203582,15792985900.0,160592000.0,420517200.0,427810600.0,556655500.0,313.0082314285714,0.9433277568939916,43310235.21354759,2.386636483998818,2006-12-05,0.0008568320159063614,1,25593.91992
146582500.0,10.827,-0.002717266,-0.009060956,-0.015727273,0.1133,0.0006,0.005,0.07318,6e-06,4.2e-05,0.00018,0.0008568320159063614,0.016200315635908735,0.0338939588701459,0.1116890510913997,0.009894568356880644,0.015330348086946444,0.009833771489626164,0.007504006128514984,-0.004002809980474531,-0.002883805963260655,0.011641851285220772,0.006153832348668731,0.01020472975008091,0.054722204592409396,0.0277481694601589,0.01642136029479535,0.05007193363896101,71.02645785767902,98.83881422704377,12.205341722086445,14.964080112722375,15939568400.0,146582500.0,431431900.0,699725800.0,800756000.0,315.6711771428571,0.877495380373216,41525872.33624712,3.542216485263749,2006-12-06,0.0009158759267089422,1,25615.84961
140974500.0,10.881,0.004987531,0.002256713,-0.007389163,0.1267,0.0134,0.0176,0.073225,4.5e-05,5e-05,0.000225,0.0009158759267089422,0.001773492694431944,0.027133263156318366,0.10657986003627462,0.009277331591639746,0.0008568320159063614,0.015330348086946444,0.009833771489626164,0.01770965369875599,0.0161029960443817,0.016722125958896106,0.007744758428519072,0.01641641173076347,0.05867894901152959,0.03667936938857985,0.02428831130240039,0.06110567744017925,70.69294818065448,86.5604890830499,11.633885120895949,14.732310807810684,16080542900.0,140974500.0,448149000.0,708074200.0,786551500.0,315.5761714285714,-0.648769950900171,-7096393.6138411835,4.033665625414292,2006-12-07,0.0045828065372841564,1,25639.31055
95071600.0,10.802,-0.007260362,-0.002309042,-0.012343421,0.1207,-0.006,0.0041,0.073237,1.2e-05,6.2e-05,0.000237,0.0045828065372841564,0.00550287974617758,0.021792343770880684,0.09207788726252741,0.009275159465225929,0.0009158759267089422,0.0008568320159063614,0.015330348086946444,0.007504006128514984,0.003622853267555959,0.04709490627989732,0.011641851285220772,0.015920968625878995,0.042855470065712664,0.054722204592409396,0.0277481694601589,0.04619897702089726,71.81815021453761,92.83066965923435,11.245567638682926,14.536140056902573,16175614500.0,95071600.0,382628600.0,667478000.0,774299200.0,314.5161828571428,0.8202804607489385,137425.00237463415,1.5083834849883926,2006-12-08,0.0027825619115717792,1,25756.81055
83340800.0,10.787,-0.001388632,-0.008638912,-0.012721948,0.1071,-0.0136,-0.0052,0.073275,3.8e-05,8.8e-05,0.000275,0.0027825619115717792,0.007378120391774656,0.009164698128820259,0.07930585183001004,0.009286064987108907,0.0045828065372841564,0.0009158759267089422,0.0008568320159063614,0.009833771489626164,0.004787915986990798,0.05220386284297218,0.016722125958896106,0.019629004739974087,0.043852948864730124,0.05867894901152959,0.03667936938857985,0.03603121259190467,71.58665134095192,96.65520872545304,10.629864023192797,14.164939717857045,16258955300.0,83340800.0,319386900.0,626561400.0,800902200.0,318.9905128571427,0.8087509001035561,2146545.479070686,-1.336626444747973,2006-12-11,-0.005346417500649681,0,25828.48047
131396300.0,10.8415,0.000507567,0.005052378,0.001339244,0.1018,-0.0047,-0.0115,0.0739,0.000625,0.00072,0.0009,-0.005346417500649681,-0.002578732326778632,0.00290995696550711,0.07303501796158551,0.007637043791356748,0.0027825619115717792,0.0045828065372841564,0.0009158759267089422,0.015330348086946444,-0.014121046844629337,0.03484087745784503,0.04709490627989732,0.007284247365513696,0.041769628860739205,0.042855470065712664,0.054722204592409396,0.02092525472931439,70.31505179155131,86.61655080156025,11.545625382525115,13.722256691101927,16127559000.0,-131396300.0,47016100.0,334573100.0,762383700.0,323.89481000000006,-0.8118194051275728,-33035909.703925088,-0.38875813674060117,2006-12-13,0.00673403540224804,1,25690.39063
120841600.0,10.7697,-0.0066227,-0.006118494,-0.010228839,0.0997,-0.0021,-0.027,0.073262,-0.000638,3.7e-05,0.000262,0.00673403540224804,0.0013516149368737462,0.008739707706375999,0.07981751978286789,0.006952141434320833,-0.005346417500649681,0.0027825619115717792,0.0045828065372841564,0.0008568320159063614,-0.004002809980474531,0.031840416189373055,0.05220386284297218,0.006153832348668731,0.051041702603475514,0.043852948864730124,0.05867894901152959,0.01642136029479535,79.21407855909825,95.5723511726907,11.40682291788736,13.19372323368451,16248400600.0,120841600.0,72786100.0,308832200.0,1008558000.0,313.45424071428585,0.4772319239671299,-17945109.12191942,-0.3443058570945695,2006-12-14,-0.0040872808021305,0,25863.39063
173955400.0,10.72,-0.004614799,-0.011206936,-0.007591187,0.1005,0.0008,-0.0202,0.073467,0.000205,0.00023,0.000517,-0.0040872808021305,0.0026192307064969444,3.374408482437197e-05,0.06486900891614766,0.0062898121768179835,0.00673403540224804,-0.005346417500649681,0.0027825619115717792,0.0009158759267089422,0.01770965369875599,0.02463554422819314,0.03484087745784503,0.007744758428519072,0.06237192759279053,0.041769628860739205,0.042855470065712664,0.02428831130240039,83.7442168901954,83.9216950093232,11.963364742879898,12.78772483175771,16074445200.0,-173955400.0,-184510100.0,-6097700.0,701976500.0,327.32714857142884,-0.9934845060255971,-56413484.21540935,3.0943401259896595,2006-12-15,0.003873010348782735,1,25757.67969
97986200.0,10.8077,0.00818097,0.003528418,0.001918977,0.106,0.0055,-0.0011,0.0734,-6.7e-05,0.000125,0.00045,0.003873010348782735,-0.00023010053419281196,0.001121203395361814,0.0646152415821446,0.0061628497996977895,-0.0040872808021305,0.00673403540224804,-0.005346417500649681,0.0045828065372841564,0.007504006128514984,0.0037692823257065022,0.031840416189373055,0.011641851285220772,0.03961843278495314,0.051041702603475514,0.043852948864730124,0.0277481694601589,81.63247983762588,88.73189809566034,12.694306701751842,12.459113478711377,16172431400.0,97986200.0,44872400.0,-3183100.0,664294900.0,333.29003928571467,-0.2841108173244049,-46298004.66285049,0.9101329750276462,2006-12-18,-0.009124625447010426,0,25857.43945
117563100.0,10.8255,0.001646974,0.009841418,-0.000968992,0.103,-0.003,-0.0035,0.073662,0.000262,0.000387,0.000737,-0.009124625447010426,-0.005286954867012694,-0.002681571915047254,0.05370627954668805,0.006887605550760918,0.003873010348782735,-0.0040872808021305,0.00673403540224804,0.0027825619115717792,0.009833771489626164,0.009663588120979671,0.02463554422819314,0.016722125958896106,0.03587169816254754,0.06237192759279053,0.041769628860739205,0.03667936938857985,77.59302942166167,77.35540049203051,13.837493228250835,12.273540878914861,16054868300.0,-117563100.0,-193532300.0,-204087000.0,422474400.0,330.6130021428575,-0.02641023407730722,-33315293.40068515,0.42036136837813626,2006-12-19,-0.008852352516441231,0,25621.5
142515800.0,10.8285,0.000277123,0.001924554,-0.001199096,0.1026,-0.0004,0.0008,0.0733,-0.000362,-0.0006,0.000325,-0.008852352516441231,-0.01789620356241417,-0.018122186170607235,0.04651194210830378,0.005693096261603159,-0.009124625447010426,0.003873010348782735,-0.0040872808021305,-0.005346417500649681,0.015330348086946444,0.004616705264721022,0.0037692823257065022,0.04709490627989732,0.016424470922143053,0.03961843278495314,0.051041702603475514,0.054722204592409396,73.3067863833418,59.924204050896186,15.117742388493792,12.16296032300823,15912352500.0,-142515800.0,-162092700.0,-215206500.0,119366600.0,321.7532085714291,-0.8877325199638371,-50064541.53914522,1.633753690737951,2006-12-20,0.005990656444117226,1,25394.68945
191899400.0,10.861,0.003001339,0.003279294,0.008477488,0.1053,0.0027,0.0056,0.073262,-3.8e-05,0.0,0.00025,0.005990656444117226,-0.002914727474972234,-0.008186272309375187,0.05582603302835354,0.00607445484888375,-0.008852352516441231,-0.009124625447010426,0.003873010348782735,0.00673403540224804,0.0008568320159063614,0.003906885124796755,0.009663588120979671,0.05220386284297218,-0.007784289027344848,0.03587169816254754,0.06237192759279053,0.05867894901152959,71.74926084564838,62.573409496997115,17.059759709950637,12.287980502734147,16104251900.0,191899400.0,-68179500.0,-144148700.0,164683500.0,305.70954285714316,0.9771167247684872,7672757.836238295,5.521649006056264,2006-12-21,-0.004469428234687323,0,25546.82031
48394600.0,10.81,-0.0046957,-0.001708455,0.008395522,0.1136,0.0083,0.0131,0.073362,0.0001,-0.000105,0.0003,-0.004469428234687323,0.0014944534003742405,-0.01642849520430767,0.034449360386993755,0.006196782305250614,0.005990656444117226,-0.008852352516441231,-0.009124625447010426,-0.0040872808021305,0.0009158759267089422,-0.008013652612681166,0.004616705264721022,0.03484087745784503,-0.002694788619193589,0.016424470922143053,0.03961843278495314,0.042855470065712664,67.55312109685552,45.711291199135516,19.23905513232627,12.481431423303928,16055857300.0,-48394600.0,989000.0,-18587900.0,-24685600.0,300.6502507142858,0.12165020425940552,3195463.345788421,-0.32943640243344025,2006-12-22,0.010710583850214839,1,25432.64063
35469000.0,10.8758,0.006086957,0.006086957,0.004646437,0.1126,-0.001,0.0096,0.073437,7.5e-05,-0.000225,0.000328,0.010710583850214839,0.006193285429657358,0.0032605062154831277,0.0417547922471353,0.007033754234747437,-0.004469428234687323,0.005990656444117226,-0.008852352516441231,0.003873010348782735,0.0045828065372841564,-0.011510186211598272,0.003906885124796755,0.031840416189373055,-0.008060666046263765,-0.007784289027344848,0.03587169816254754,0.043852948864730124,69.4202939886719,56.30717709523097,20.667400244629402,12.584031777553895,16091326300.0,35469000.0,178973800.0,-81105100.0,-84288200.0,298.2858535714287,0.8972888455524622,5854464.98025316,-6.289134029992544,2006-12-26,0.019125475703517525,1,25705.03906
68134200.0,10.8905,0.001351625,0.007446809,0.005725631,0.1064,-0.0062,0.0038,0.0734,-3.7e-05,0.0001,0.000262,0.019125475703517525,0.03004090456493036,0.03158025269728193,0.05661984118549701,0.009324065087339335,0.010710583850214839,-0.004469428234687323,0.005990656444117226,-0.009124625447010426,0.0027825619115717792,-0.012240093517854489,-0.008013652612681166,0.02463554422819314,-0.002010011678250989,-0.002694788619193589,0.016424470922143053,0.041769628860739205,72.35430050403362,99.12525388221975,22.55450869525863,12.856354267831536,16159460500.0,68134200.0,55208600.0,104592200.0,-99494800.0,305.58105500000005,0.9670017059708914,14257436.053693216,-8.912206633835877,2006-12-27,0.0037619597077676037,1,26196.66016
57063600.0,10.85,-0.003718838,-0.002372239,-0.001012798,0.1099,0.0035,0.0046,0.073458,5.8e-05,0.000196,0.000283,0.0037619597077676037,0.02295938468027381,0.02929486413254545,0.07578602734134954,0.009025910695791959,0.019125475703517525,0.010710583850214839,-0.004469428234687323,-0.008852352516441231,-0.005346417500649681,-0.012619112587466064,-0.011510186211598272,0.0037692823257065022,0.014254794835013351,-0.008060666046263765,-0.007784289027344848,0.051041702603475514,71.57069564438302,88.87078431025257,24.4454658852113,13.172469262455651,16216524100.0,57063600.0,160666800.0,304171600.0,88965100.0,300.50181428571443,-0.09548688277592955,3703710.8195180222,-11.928048079144673,2006-12-28,0.00582270932716078,1,26295.21094
50410600.0,10.75,-0.00921659,-0.012901152,-0.005550416,0.1156,0.0057,0.002,0.073675,0.000217,0.000313,0.0005,0.00582270932716078,0.009606573832807275,0.03993606856544485,0.08639866409218167,0.008981400536553363,0.0037619597077676037,0.019125475703517525,0.010710583850214839,0.005990656444117226,0.00673403540224804,-0.005893870129511369,-0.012240093517854489,0.009663588120979671,0.023542666933749068,-0.002010011678250989,-0.002694788619193589,0.06237192759279053,71.87958810940059,99.82039813553409,23.94881456202295,13.040442990809918,16266934700.0,50410600.0,175608400.0,162682800.0,18534100.0,290.52246142857155,0.9743178470280311,8760710.761970032,-14.972134577741505,2006-12-29,0.006467285180878912,1,26448.32031
134658000.0,10.83,0.006458808,0.002499306,-0.0055553,0.1204,0.0048,0.014,0.07355,-0.00015,0.000113,0.000376,0.006467285180878912,0.012327651629783665,0.035570071606030096,0.07439750630158337,0.008768284114252546,0.00582270932716078,0.0037619597077676037,0.019125475703517525,-0.004469428234687323,-0.0040872808021305,0.022448340651405996,-0.012619112587466064,0.004616705264721022,0.022616125177397084,0.014254794835013351,-0.008060666046263765,0.03961843278495314,72.67395548869465,94.43999511854936,23.16069302596734,12.863001071035127,16401592700.0,134658000.0,242132200.0,345735400.0,327147500.0,301.82742785714305,0.5799233302689536,17382132.89414443,-10.15419388167491,2007-01-03,-0.001994406393359016,0,26619.36914
103649000.0,10.865,0.003231764,0.009711445,0.001382488,0.1151,-0.0053,0.0052,0.073575,2.5e-05,0.000175,0.000395,-0.001994406393359016,0.00445998039260731,0.014109399356349028,0.06426844411895272,0.008922899575020586,0.006467285180878912,0.00582270932716078,0.0037619597077676037,0.010710583850214839,0.003873010348782735,0.0354610160432578,-0.005893870129511369,0.003906885124796755,0.033453690719453144,0.023542666933749068,-0.002010011678250989,0.03587169816254754,72.62364240294522,90.73777475592728,21.717608006774775,12.525650038395266,16297943700.0,-103649000.0,81419600.0,206617400.0,125512300.0,308.22600571428586,0.6051931189275981,18486278.970733866,-8.844688289220828,2007-01-04,-0.01621151705651147,0,26566.2793
105575400.0,10.912,0.004325817,0.00757156,0.015069767,0.1214,0.0063,0.0058,0.073488,-8.7e-05,3e-05,0.000263,-0.01621151705651147,-0.01817359109660699,-0.006069977166724305,0.03681919504428777,0.010165219287589346,-0.001994406393359016,0.006467285180878912,0.00582270932716078,0.019125475703517525,-0.009124625447010426,0.03528814893832877,0.022448340651405996,-0.008013652612681166,0.02741338141275218,0.022616125177397084,0.014254794835013351,0.016424470922143053,67.81222505681464,60.70432357043236,20.17947213842803,12.148814490859904,16192368300.0,-105575400.0,-74566400.0,32907800.0,137500000.0,320.23521357142846,-0.8993182440148979,-14488552.633973096,-7.561491716230259,2007-01-05,0.005587819762287838,1,26135.59961
122179800.0,10.9393,0.002501833,0.006838472,0.012616866,0.12,-0.0014,0.0044,0.073502,1.4e-05,-0.000173,0.000265,0.005587819762287838,-0.010714284329608637,-0.006302089435032188,0.02687047205545845,0.009447037069351261,-0.01621151705651147,-0.001994406393359016,0.006467285180878912,0.0037619597077676037,-0.008852352516441231,0.04666163169073956,0.0354610160432578,-0.011510186211598272,0.020065164412700343,0.033453690719453144,0.023542666933749068,-0.007784289027344848,66.30467117245098,70.88849511854956,18.92546837634395,11.82165586609888,16314548100.0,122179800.0,-87044600.0,98024000.0,402195600.0,315.6337907142858,0.9928819026503382,11933151.04565677,-5.164796707101784,2007-01-08,-0.018971478113541274,0,26281.64063
180993900.0,11.002,0.005731628,0.008247801,0.022443195,0.1191,-0.0009,0.0035,0.073505,3e-06,-0.000195,0.00023,-0.018971478113541274,-0.013489667551576101,-0.0314181029460715,0.006526796984892114,0.011731387152088482,0.005587819762287838,-0.01621151705651147,-0.001994406393359016,0.00582270932716078,0.005990656444117226,0.03350472403444771,0.03528814893832877,-0.012240093517854489,0.03492664014444169,0.02741338141275218,0.022616125177397084,-0.002694788619193589,59.877138872178776,36.11851115760098,18.351758866169277,11.643346812617233,16133554200.0,-180993900.0,-164389500.0,-133380500.0,29302300.0,342.77664714285726,-0.5658489356685122,-19760844.344572112,1.0154315052773106,2007-01-09,0.003985632561036123,1,25783.03906
138084700.0,10.9685,-0.003044901,0.002669275,0.01278855,0.1147,-0.0044,-0.0057,0.0738,0.000295,0.00025,0.000525,0.003985632561036123,-0.015061458893405488,-0.02561437047001147,0.009613762020601824,0.011598700639124769,-0.018971478113541274,0.005587819762287838,-0.01621151705651147,0.006467285180878912,-0.004469428234687323,-0.0023308524684849674,0.04666163169073956,-0.012619112587466064,0.009246502975070348,0.020065164412700343,0.033453690719453144,-0.008060666046263765,59.76685356360991,43.28460041841006,16.899555421737904,11.257548352996126,16271638900.0,138084700.0,79270600.0,-129953800.0,215781600.0,362.46386785714304,0.7532322724428104,5579580.618834224,2.5818142336554644,2007-01-10,0.01398834878926225,1,25885.80078
140544800.0,10.998,0.00268952,-0.00036357,0.012241141,0.1087,-0.006,-0.0064,0.07395,0.00015,0.000375,5e-05,0.01398834878926225,0.01802973376870809,0.004296851102548516,0.01906640727300757,0.0119194773219239,0.003985632561036123,-0.018971478113541274,0.005587819762287838,-0.001994406393359016,0.010710583850214839,-0.0005160753428052889,0.03350472403444771,-0.005893870129511369,0.01781805344528231,0.03492664014444169,0.02741338141275218,-0.002010011678250989,66.09696111809558,68.53561924686177,15.979293299203361,10.831242680840768,16412183700.0,140544800.0,97635600.0,114240000.0,320857400.0,361.0387842857144,0.8052601800805623,22038445.69395376,3.8988174798854502,2007-01-11,0.0029137747729772734,1,26247.90039
100066800.0,10.93,-0.006182942,-0.003510052,0.00164956,0.1015,-0.0072,-0.0199,0.0739,-5e-05,0.000412,0.000638,0.0029137747729772734,0.016942882460057263,0.0016262390389438774,0.019199750855494413,0.010354819493346613,0.01398834878926225,0.003985632561036123,-0.018971478113541274,-0.01621151705651147,0.019125475703517525,-0.02515400759678721,-0.0023308524684849674,0.022448340651405996,0.021118868122816936,0.009246502975070348,0.020065164412700343,0.014254794835013351,67.71894981547277,73.86898535564853,16.34542988631324,10.746786720619884,16512250500.0,100066800.0,378696300.0,319882200.0,352790000.0,356.62653499999993,0.9105627490676973,26125758.738238096,2.1781321050095506,2007-01-12,0.005924136291348248,1,26324.38086
91066000.0,10.9519,-0.000766402,0.00200366,-0.004553718,0.1074,0.0059,-0.0117,0.0742,0.0001,0.000695,0.0008,0.005924136291348248,0.008855172663202904,0.02704456283750445,0.030748440589204007,0.01045180763380765,0.0029137747729772734,0.01398834878926225,0.003985632561036123,0.005587819762287838,0.0037619597077676037,-0.027557691399143214,-0.0005160753428052889,0.0354610160432578,0.0048754573758611475,0.01781805344528231,0.03492664014444169,0.023542666933749068,66.04612011152307,84.74410529986044,18.853329756837756,11.237427721987892,16603316500.0,91066000.0,331677600.0,288768400.0,386792400.0,353.0251114285714,0.9109450159192702,25721246.883580863,0.15357846002557118,2007-01-16,0.002951999456345167,1,26480.33008
133658200.0,10.9418,-0.000922214,-0.00168791,-0.002434244,0.1059,-0.0015,-0.0088,0.074,-0.0002,0.0002,0.000338,0.002951999456345167,0.00889362379480474,0.025987189877461514,0.026876188816237878,0.010335816553161646,0.005924136291348248,0.0029137747729772734,0.01398834878926225,-0.018971478113541274,0.00582270932716078,-0.011984324428901072,-0.02515400759678721,0.03528814893832877,0.007040032514757266,0.021118868122816936,0.009246502975070348,0.022616125177397084,65.34292070087125,89.17439878651903,21.714036971128987,11.922926093013004,16736974700.0,133658200.0,324791000.0,603420500.0,470040000.0,348.02009,0.5442393322112646,22285631.909226485,1.505516128218979,2007-01-17,-0.016779217952821224,0,26558.5
155636700.0,10.9177,-0.002202563,-0.003122746,-0.007301328,0.1085,0.0026,-0.0002,0.0739,-0.0001,-5e-05,0.0006,-0.016779217952821224,-0.01387675073875061,-0.005144459099343579,0.013789652417251386,0.011395508339286368,0.002951999456345167,0.005924136291348248,0.0029137747729772734,0.003985632561036123,0.006467285180878912,0.007223145931871677,-0.027557691399143214,0.04666163169073956,0.004165848292390084,0.0048754573758611475,0.01781805344528231,0.033453690719453144,58.37880083482035,54.86262524190865,24.90841611097983,12.82625335825774,16581338000.0,-155636700.0,69087500.0,309699100.0,179745300.0,361.26437,-0.9997162301120678,-28216749.926956855,3.9675258556509716,2007-01-18,0.0038491258643822412,1,26112.86914
137020400.0,10.838,-0.007300072,-0.009486556,-0.0084172,0.104,-0.0045,0.0025,0.07405,0.00015,0.00015,0.000788,0.0038491258643822412,-0.012994677410245292,-0.004216623387662044,0.013765531992766533,0.011536827961904627,-0.016779217952821224,0.002951999456345167,0.005924136291348248,0.01398834878926225,-0.001994406393359016,0.007560009392001188,-0.011984324428901072,0.03350472403444771,-0.01902749826023864,0.007040032514757266,0.021118868122816936,0.02741338141275218,56.053057701376325,62.601621089771065,27.824153789132755,13.69518396517996,16718358400.0,137020400.0,115041900.0,306174700.0,420414700.0,351.6378357142855,0.5007596892565809,-9791018.935087431,4.571191562505359,2007-01-19,0.008349519704037078,1,26213.38086
124941800.0,10.9352,0.008968444,0.001602902,-0.002290083,0.1077,0.0037,0.0062,0.074045,-5e-06,-5.5e-05,0.000683,0.008349519704037078,0.012230783920667232,-0.0018156903578899763,0.03164334640828992,0.010578536232032459,0.0038491258643822412,-0.016779217952821224,0.002951999456345167,0.0029137747729772734,-0.01621151705651147,0.03007639782864291,0.007223145931871677,-0.0023308524684849674,-0.013283698331064242,0.004165848292390084,0.0048754573758611475,0.020065164412700343,57.68179427463575,79.45365949569198,30.883474157460267,14.708868838095343,16843300200.0,124941800.0,106325500.0,331049700.0,650931900.0,362.68624499999976,1.0,13100180.572920792,4.208871671997798,2007-01-22,0.014291254055178726,1,26432.25
164098900.0,10.9375,0.00021033,0.009180661,-0.00131484,0.1034,-0.0043,-0.004,0.0745,0.000455,0.0003,0.001138,0.014291254055178726,0.022760098866545064,0.009469661313703748,0.05573254017485141,0.011313956868314247,0.008349519704037078,0.0038491258643822412,-0.016779217952821224,0.005924136291348248,0.005587819762287838,0.008771927201705054,0.007560009392001188,-0.0005160753428052889,0.011350433677691285,-0.01902749826023864,0.007040032514757266,0.03492664014444169,60.32690175764431,99.92067276166723,32.736845911691766,15.465762068307923,17007399100.0,164098900.0,426061100.0,404082600.0,692851000.0,378.8369149999996,0.9942886223277699,33870012.18007524,6.319554726445744,2007-01-23,0.019705362924282044,1,26810.0
249127300.0,10.9161,-0.001956571,-0.001746653,-0.002348791,0.0989,-0.0045,-0.007,0.07455,5e-05,0.00055,0.001113,0.019705362924282044,0.034278231327261155,0.04692826488847501,0.07012537952908171,0.009844604447385075,0.014291254055178726,0.008349519704037078,0.0038491258643822412,0.002951999456345167,-0.018971478113541274,-0.0013151349055389172,0.03007639782864291,-0.02515400759678721,0.020103743804977148,-0.013283698331064242,0.004165848292390084,0.009246502975070348,63.00791181863435,99.99647272331048,32.784894476929274,15.79120672152478,17256526400.0,249127300.0,538168000.0,519551700.0,1122972200.0,389.46330999999947,0.9997394219700119,62470478.79600538,12.542151099092182,2007-01-24,-0.016056628520274896,0,27338.30078
153883400.0,11.0417,0.011505941,0.009526857,0.011357704,0.1122,0.0133,0.0037,0.07455,0.0,0.00065,0.00115,-0.016056628520274896,0.003332332711674768,0.026168275800193763,0.05766995379433393,0.012070289086182477,0.019705362924282044,0.014291254055178726,0.008349519704037078,-0.016779217952821224,0.003985632561036123,0.004097689536315174,0.008771927201705054,-0.027557691399143214,0.06032111716468869,0.011350433677691285,-0.01902749826023864,0.01781805344528231,58.30606957172498,72.99460344038323,33.29610783235123,16.253131883664548,17102643000.0,-153883400.0,259342800.0,521305000.0,831004100.0,416.0761721428568,-0.679983920528388,2863518.4273002744,11.753082631624018,2007-01-25,0.005441438372489005,1,26899.33984
174052300.0,10.997,-0.00404829,0.007411072,0.014670603,0.1113,-0.0009,0.0073,0.07455,0.0,0.0005,0.001092,0.005441438372489005,-0.010702561302348812,0.02320880515279633,0.05215599466200538,0.0115698772232381,-0.016056628520274896,0.019705362924282044,0.014291254055178726,0.0038491258643822412,0.01398834878926225,0.012449615205098796,-0.0013151349055389172,-0.011984324428901072,0.03915424786793098,0.020103743804977148,-0.013283698331064242,0.021118868122816936,60.49898959681377,80.12217571158226,33.755390428537744,16.69195397007778,17276695300.0,174052300.0,269296200.0,558336900.0,864511600.0,416.112722857143,0.9823366947308273,25393519.67952989,12.05019924494845,2007-01-26,-0.007826015757898208,0,27045.71094
137731600.0,11.0795,0.007502046,0.003423386,0.013195918,0.1145,0.0032,0.0068,0.07455,0.0,0.000505,0.000875,-0.007826015757898208,-0.002427162167857877,0.000897082431928542,0.024330987847574592,0.012072412726657005,0.005441438372489005,-0.016056628520274896,0.019705362924282044,0.008349519704037078,0.0029137747729772734,0.029361627350942276,0.004097689536315174,0.007223145931871677,0.03039521402267864,0.06032111716468869,0.011350433677691285,0.0048754573758611475,57.4744503258616,69.81533858776791,34.76342910502936,17.307799385657173,17138963700.0,-137731600.0,-117562700.0,295663500.0,626713200.0,424.21847071428573,-0.2862062323942875,-6354876.953719795,10.227850426436053,2007-01-29,0.011228955421988651,1,26834.05078
145672800.0,11.0245,-0.004964123,0.002500682,0.007954286,0.1096,-0.0049,0.0062,0.0746,5e-05,0.0001,0.0009,0.011228955421988651,0.0033150616820132317,-0.007422979271208496,0.03195099677721003,0.012377430688615314,-0.007826015757898208,0.005441438372489005,-0.016056628520274896,0.014291254055178726,0.005924136291348248,0.030118126651784705,0.012449615205098796,0.007560009392001188,0.019361136078016816,0.03915424786793098,0.020103743804977148,0.007040032514757266,60.2984877277438,84.48810109033255,35.67185090668036,17.89147624836125,17284636500.0,145672800.0,181993500.0,277237400.0,681320000.0,396.7912950000001,0.8861899884907509,10496973.898508802,9.106604883685717,2007-01-30,0.015703530245028352,1,27135.36914
180003800.0,10.9925,-0.002902626,-0.00785234,0.006998837,0.1042,-0.0054,0.0053,0.07455,-5e-05,0.0,0.001,0.015703530245028352,0.027108819908106208,0.0246158602381521,0.042088492083904194,0.013065129783960523,0.011228955421988651,-0.007826015757898208,0.005441438372489005,0.019705362924282044,0.002951999456345167,0.03175210723276378,0.029361627350942276,0.03007639782864291,0.0247368162715893,0.03039521402267864,0.06032111716468869,0.004165848292390084,62.14549410478847,96.58407428904759,36.926024124270775,18.59610446676864,17464640300.0,180003800.0,187945000.0,208113900.0,727665600.0,396.3755585714285,0.7792248325930327,22216857.559390604,9.923193089956248,2007-01-31,0.010205164439687886,1,27561.49023
181712800.0,10.9632,-0.002665454,-0.005560343,-0.007109412,0.1031,-0.0011,-0.0091,0.07455,0.0,0.0,0.000975,0.010205164439687886,0.026068951793150497,0.029470433658343342,0.045958663541791234,0.010961979424284432,0.015703530245028352,0.011228955421988651,-0.007826015757898208,-0.016056628520274896,-0.016779217952821224,0.015201156920050307,0.030118126651784705,0.008771927201705054,0.03776531920100901,0.019361136078016816,0.03915424786793098,-0.01902749826023864,65.73021786239981,94.88793126093114,38.255118284219606,19.334568877638826,17646353100.0,181712800.0,507389400.0,543710100.0,1065015100.0,392.39425285714293,0.4656686221887319,16534945.273460984,10.48022607607506,2007-02-01,0.003243591538555357,1,27842.75977
